unit_id,domain_id,indicator,weight
222300835,W06000003,NA,NA
222300836,W06000003,NA,NA
222300837,W06000003,NA,NA
222300838,W06000003,1,753.8232027277879
222300839,W06000003,NA,NA
222300840,W06000003,0,543.9776737400975
222300841,W06000003,1,1252.3057851853691
222300842,W06000003,NA,NA
222300843,W06000003,NA,NA
222300844,W06000003,NA,NA
222300845,W06000003,NA,NA
222300846,W06000003,NA,NA
222300847,W06000003,NA,NA
222300848,W06000003,NA,NA
222300849,W06000003,NA,NA
222300850,W06000003,NA,NA
222300851,W06000003,NA,NA
222300852,W06000003,1,1596.3314881294389
222300853,W06000003,NA,NA
222300854,W06000003,NA,NA
222300855,W06000003,NA,NA
222300856,W06000003,NA,NA
222300857,W06000003,NA,NA
222300858,W06000003,NA,NA
222300859,W06000003,NA,NA
222300860,W06000003,NA,NA
222300861,W06000003,NA,NA
222300862,W06000003,NA,NA
222300863,W06000003,NA,NA
222300864,W06000003,0,575.9763604306924
222300865,W06000003,0,1288.2959279611082
222300866,W06000003,NA,NA
222300867,W06000003,NA,NA
222300868,W06000003,NA,NA
222300869,W06000003,NA,NA
222300870,W06000003,NA,NA
222300871,W06000003,NA,NA
222300872,W06000003,NA,NA
222300873,W06000003,NA,NA
222300874,W06000003,0,531.1254266664344
222300875,W06000003,1,1832.0981764275436
222300876,W06000003,NA,NA
222300877,W06000003,NA,NA
