domain_id,benchmark_commute_distance,direct_estimate,direct_ci_lower,direct_ci_upper,direct_ci_width,fh_estimate,fh_ci_lower,fh_ci_upper,fh_ci_width,spatial_fh_estimate,spatial_fh_ci_lower,spatial_fh_ci_upper,spatial_fh_ci_width
W02000118,6.4268629514840185,12.346286586674317,2.763220373487682,21.92935279986095,19.166132426373267,9.662017424198872,4.419223408121965,14.75405320998793,10.334829801865965,9.599203915180205,5.783698105825807,14.276986042381163,8.493287936555355
W02000120,12.677016787151201,6.546804958028228,2.3312643625065474,10.76234555354991,8.431081191043361,7.675586692554986,4.106446970468502,10.62417374521547,6.5177267747469685,7.800812886022054,4.547490647711333,11.034887449182474,6.4873968014711405
W02000122,14.282703571936057,15.106273367363585,4.421737617700892,25.790809117026278,21.369071499325386,10.656726658602762,4.834544373504167,16.202268655274505,11.367724281770338,10.471357626152093,5.557927033344405,15.255672179381952,9.697745146037548
W02000123,12.21382371875,48.344795395088795,-4.456762204329557,101.14635299450714,105.60311519883669,10.31041250101496,3.4602960778220258,16.45981790931538,12.999521831493354,10.252704430190814,5.750949594668904,16.32766952566875,10.576719930999847
W02000124,10.939259764737407,6.806853910227256,1.493974847690465,12.119732972764046,10.625758125073581,8.056557683950713,4.023707144531917,12.099363434555436,8.075656290023518,7.975785215760328,4.312640120662387,12.137580195086274,7.824940074423887
W02000125,13.680335068107398,9.249517070323183,5.381282288384144,13.117751852262222,7.736469563878078,9.442955063174637,6.454693140763572,12.889063742450066,6.434370601686494,9.419821201114921,6.375765494784895,12.41966085527079,6.0438953604858945
W02000126,12.539125156980056,31.41984011893922,-14.659559526275793,77.49923976415423,92.15879929043001,9.941820843168816,4.446199084205345,15.584145042244064,11.137945958038719,8.990899902712362,4.258400758811058,13.744988643286415,9.486587884475357
W02000127,11.907833396516912,38.49734453129399,-24.49870452559209,101.49339358818007,125.99209811377216,9.815467906539386,3.8964265933442643,15.31176967070829,11.415343077364026,7.453257274232658,1.9442461375437752,12.38584052859394,10.441594391050165
W02000128,11.289751684914842,4.607339590130844,0.597744579194317,8.61693460106737,8.019190021873055,6.272388482937834,2.788555424632321,9.566969649234588,6.778414224602267,5.527595055067307,2.285998104397912,8.756308483348926,6.470310378951014
W02000129,10.296106991568298,8.86842433937258,3.8475174557697045,13.889331222975457,10.041813767205753,9.254225596374477,5.222906405577735,13.388951949940505,8.16604554436277,8.34234514973986,5.282528662418958,11.746544431728317,6.464015769309359
W02000130,6.451447907527418,2.2456034456071525,1.1053565410008215,3.3858503502134836,2.280493809212662,2.4757885505932293,1.3704183102176515,3.7757277047105493,2.405309394492898,2.507904337842712,1.3508310007294781,3.665637932520223,2.314806931790745
W02000131,6.731005559738503,2.7179916425430655,1.1167870150546886,4.319196270031442,3.2024092549767538,3.1883646168440904,1.7866853889730088,4.637496780671876,2.8508113916988673,3.2098601900427077,1.8723977825265994,4.75288844781435,2.88049066528775
W02000132,10.198089239104476,14.069963258495912,5.733170577749551,22.406755939242274,16.673585361492723,10.867847819281234,6.417175855059277,15.879386793709621,9.462210938650344,9.648627464281518,5.07375325905323,14.116108425239108,9.042355166185878
W02000133,8.613681366147665,6.72662308838501,2.9162759738465227,10.536970202923499,7.620694229076976,7.5908316450420985,4.683390771570124,10.315819208402404,5.63242843683228,6.895852779888846,3.7301359667924068,10.027589653095855,6.297453686303449
W02000134,8.083641080524345,30.63806004883872,-12.89179133354629,74.16791143122373,87.05970276477002,9.781512766995437,4.21104266458174,16.27554272208105,12.064500057499309,7.482712524907402,2.0813575075181916,12.806395722736834,10.725038215218643
W02000135,7.163580343051507,6.417505831155966,2.586435656418726,10.248576005893206,7.66214034947448,7.492924404501227,4.429997704581968,10.345229550569332,5.915231845987364,6.541391781638847,3.5620028983377328,9.764644111244223,6.2026412129064905
W02000136,10.863145220948411,6.47858955591815,0.7254614177664056,12.231717694069895,11.506256276303489,8.111024773400855,3.94227725853359,12.707848889606284,8.765571631072694,7.960885399920974,3.842727579733568,11.996072787041008,8.15334520730744
W02000137,7.452999938888889,15.528774581065846,4.410598842253359,26.646950319878336,22.23635147762498,10.905101320989559,5.364122688171484,16.18831807076339,10.824195382591906,8.335071779193273,3.2821309549138995,13.469462859965196,10.187331905051296
W02000138,6.885156448493342,76.23414554177654,-19.5786646763041,172.04695575985718,191.62562043616128,9.64449606348628,4.2967407872415055,15.456974616757835,11.16023382951633,9.644407212063117,3.929657385855281,15.448148124858761,11.51849073900348
W02000139,9.273355432316746,10.359694656807784,5.629070065649175,15.090319247966395,9.461249182317221,10.08650697243135,5.954243823733156,13.537129132139087,7.582885308405931,9.9861125731355,6.144715848922285,13.227577410620768,7.082861561698483
W02000140,7.801113444232862,10.416519615041613,4.409702379739168,16.423336850344057,12.013634470604888,9.982324271823867,5.897720324342163,14.219091226295895,8.321370901953731,9.618431609821602,5.863756772137231,13.773888060984575,7.910131288847344
W02000141,9.439162368626063,7.6384049282506234,1.3661632137078756,13.91064664279337,12.544483429085496,8.665396339578741,4.5235536628731,12.91422813178033,8.39067446890723,8.099829521288665,3.4221928204749954,12.358089602294049,8.935896781819054
W02000142,11.855912104938271,18.318736627267477,16.24052638003956,20.39694687449539,4.15642049445583,17.347341587477466,14.959436539703185,19.326141310135505,4.366704770432319,16.94634914776576,15.11519730188929,19.071635147168703,3.956437845279412
W02000143,15.200416824585636,14.807623942024804,7.259052668910848,22.35619521513876,15.097142546227914,11.468524996575995,6.605742759317128,16.151266813355473,9.545524054038346,11.175333834382442,7.2092232481446095,15.486988105668692,8.277764857524083
W02000144,12.574250818493152,20.01173773369063,10.585525197935372,29.43795026944589,18.852425071510517,12.439541330333002,7.515670388090784,17.42475411273871,9.909083724647928,11.658628224192785,7.73698060045784,15.920759742461437,8.183779142003598
W02000145,12.84717131888112,4.850572537738946,0.8828180614788699,8.818327013999022,7.935508952520152,6.452656334526706,3.3554105842789017,9.52733871378412,6.171928129505218,6.720533778926902,3.4689118815714206,9.743928787045753,6.275016905474333
W02000146,11.872138733584132,6.760789365088537,3.458305026151709,10.063273704025365,6.604968677873655,7.595698963243696,4.989197255633483,9.986074412174755,4.996877156541272,7.6761642790363895,4.94674113391709,10.51386583280903,5.56712469889194
W02000147,8.817010476794923,45.53443232795969,-13.976110031010002,105.04497468692938,119.02108471793937,10.144581833983867,3.935541605484291,15.65373591191323,11.71819430642894,9.572107458010208,4.8758029223184725,14.434404441254777,9.558601518936305
W02000148,7.548695600182149,10.957650929528416,8.069239119013119,13.846062740043713,5.776823621030594,10.606507736754743,7.879404389887476,13.002987272125909,5.123582882238432,10.357989046649575,7.6919229926415165,12.79119371389599,5.099270721254473
W02000149,7.533861266872891,2.2842616361960797,1.367960672512846,3.2005625998793135,1.8326019273664675,2.466443417329847,1.6320892505428937,3.3389685592667284,1.7068793087238348,2.4464841193485416,1.5874339724310431,3.4369759945447313,1.8495420221136882
W02000151,11.462820337970541,14.596887037188198,9.045578822285988,20.14819525209041,11.102616429804423,12.23780580547092,8.234450410323301,15.63802282765869,7.403572417335388,11.816092513353164,8.046574552373041,15.810634311163202,7.764059758790161
W02000152,9.546793585029686,37.70722537418199,-22.95157430332722,98.3660250516912,121.31759935501842,9.667835789326546,3.4008272712736467,15.327378527175725,11.926551255902078,10.396892281009176,5.84952335337976,15.040001030202916,9.190477676823157
W02000153,11.101562868529546,9.078962020238121,4.094875100625405,14.063048939850837,9.968173839225432,9.403018802625516,5.465402844566669,13.623571592058571,8.158168747491903,9.392924120291621,5.56564230474825,12.46956412430303,6.90392181955478
W02000154,9.320715017141477,10.708382607609709,5.983600905830658,15.43316430938876,9.449563403558102,10.25549586120694,7.247175244771644,13.532853921404062,6.2856786766324175,10.12752839578774,6.290052848913946,13.612848302831885,7.32279545391794
W02000156,9.035462369930357,13.970934229420344,6.725751318091891,21.216117140748796,14.490365822656905,11.391220290323982,7.436550825423227,16.225348490385546,8.788797664962319,11.39682095706127,6.3150591710173,15.718675780495806,9.403616609478506
W02000157,10.896827335335688,9.949326486219022,4.404981847154877,15.493671125283166,11.088689278128289,9.830615842404105,6.311802528783948,13.507477842201498,7.195675313417549,10.188694275728388,6.610940090751777,13.90687827937489,7.295938188623113
W02000158,9.740893984619687,15.955907047499096,-0.2785669400363133,32.190381035034505,32.46894797507082,10.46367005994268,5.089585396511361,15.99583101783771,10.906245621326349,10.418920415932208,5.638305827184749,15.994022213302257,10.355716386117507
W02000159,10.261079737383797,8.906739957311895,6.975012441640141,10.83846747298365,3.863455031343509,8.986416891528627,7.22709796493122,10.982981158743897,3.755883193812677,9.102307104269027,7.189444937595371,10.647193497271715,3.457748559676344
W02000160,8.797463308701658,10.139401644420262,2.391700983996465,17.88710230484406,15.495401320847595,9.859223211690189,5.482155530717652,13.804357444293869,8.322201913576217,10.756048894029984,6.245515722074677,15.541900516836577,9.2963847947619
W02000161,7.256505886138614,27.75795034748277,11.01709329620908,44.498807398756455,33.48171410254737,11.10111535391701,5.483766054010639,17.67836996571198,12.194603911701341,11.88494056943886,7.023398667956904,16.46719723949821,9.443798571541304
W02000162,10.233989458800584,6.7720324157824265,3.0851854179462728,10.45887941361858,7.373693995672308,7.494116495188122,4.826477005135191,10.259801346065217,5.433324340930026,7.801547558867734,4.900726714307551,10.808282316170233,5.907555601862683
W02000163,7.05256085,20.706702192427745,-1.122425954101665,42.535830338957155,43.65825629305882,9.33118937246568,4.2213926647212094,14.688919562913606,10.467526898192396,10.843618320722,4.970604001722702,16.239219976063346,11.268615974340644
W02000164,8.11997078988069,12.010679411593205,5.128781847692658,18.892576975493753,13.763795127801096,10.248416899599594,5.760551027298742,14.5550853936384,8.794534366339658,10.608382352475326,6.42540513179988,14.766400792161653,8.340995660361774
W02000165,6.783946447064262,13.13259862659574,4.361771244320433,21.903426008871048,17.541654764550614,9.931917097654853,4.719733312948632,14.85110764200196,10.131374329053328,11.234967754061506,6.615481603735556,15.402415101281711,8.786933497546155
W02000166,7.737870857037311,14.166734582228809,11.00952306339709,17.32394610106053,6.314423037663438,13.087857569613947,10.106065723070044,16.210001280391573,6.103935557321529,13.10704472927123,10.244069622633981,16.07375754525816,5.82968792262418
W02000167,7.4807502643716575,14.52523119337729,5.651000161012625,23.399462225741956,17.74846206472933,10.322378306625616,5.72932989158156,15.521699856838993,9.792369965257432,11.24426539565507,6.978432017318307,16.306251554989167,9.327819537670859
W02000168,8.052406317545747,6.178939625022805,3.937503480439147,8.420375769606462,4.4828722891673145,6.634025512062094,4.620857355501824,8.783331947728023,4.162474592226198,6.682370149964114,4.99418487849888,8.461724283832847,3.4675394053339677
W02000169,7.141362290805995,6.935734214858996,3.6434973324759166,10.227971097242076,6.584473764766159,7.496127892917678,4.684327398063527,10.149584629003595,5.465257230940068,7.619820348015492,4.8262507297068336,10.3596342275872,5.533383497880367
W02000170,5.600057894409938,6.034008636134158,0.4716692126759243,11.59634805959239,11.124678846916467,7.474999293700327,3.8721270016481366,12.109105487535787,8.23697848588765,7.668116555520088,3.9817969410065963,11.581810926789505,7.600013985782908
W02000171,7.012598308245819,53.128953315131454,-29.32880780693911,135.58671443720203,164.91552224414113,9.38619700259275,4.353347065103042,15.489937279664732,11.13659021456169,9.133462897175047,4.0823240835824315,13.881814048001944,9.799489964419513
W02000172,6.8034787699562145,11.509041416370497,1.2744735069338553,21.74360932580714,20.469135818873283,9.818257380919876,5.347500484206715,14.55919198118882,9.211691496982105,9.157562967186312,3.926053066676392,14.47807613378119,10.552023067104798
W02000173,6.829297295831648,3.7324134335176566,2.6635514586250855,4.801275408410228,2.1377239497851424,3.9284086493381594,2.9313731760591946,4.914673944376974,1.983300768317779,4.0021500612286705,3.0298047574771463,4.9638173929359315,1.9340126354587852
W02000174,7.390650849092812,6.922881709462231,3.6877267769759863,10.158036641948474,6.470309864972488,7.713604693606032,4.82425925470916,10.61763719851389,5.79337794380473,7.558366930711157,4.98485406851845,10.398094852320192,5.413240783801742
W02000175,5.113317397304833,6.204881302141801,1.1970048119112606,11.21275779237234,10.01575298046108,7.034624261243159,3.6162499480249366,10.522279698011543,6.906029749986606,7.461584117335997,3.8326204052624746,11.004275041880518,7.171654636618044
W02000176,5.2884430657628485,16.28649987590742,-4.42866162904237,37.001661380857215,41.43032300989958,9.5483787880123,4.204515172571796,15.092134988271567,10.887619815699772,9.365279234897823,3.8254782663347076,14.528422397840078,10.70294413150537
W02000177,6.108956747345133,4.58148673313625,1.5634298905417152,7.599543575730785,6.03611368518907,5.684343855849629,3.03014176278184,8.497467467918739,5.467325705136899,5.553914242145811,2.7256597004079186,8.307781613663932,5.582121913256014
W02000178,4.982449254007125,18.332317277035763,-2.478775621245358,39.14341017531689,41.62218579656225,9.137127597181312,3.1969107976535387,15.272034682083417,12.075123884429878,9.479907354931267,4.430188342851837,15.527964393929494,11.097776051077657
W02000179,7.142369173592127,32.74856828878916,-13.275432875435335,78.77256945301366,92.048002328449,9.472013578701429,3.5455525667879435,14.574513376280436,11.028960809492492,9.706143766688218,4.311075537856903,15.179316160289288,10.868240622432385
W02000180,5.280922819143932,18.899819043343335,1.3596137456085664,36.4400243410781,35.08041059546953,10.09762156920439,4.593131370683402,15.384352783948405,10.791221413265003,9.824873924760592,4.425217658549771,14.768854463774682,10.34363680522491
W02000181,5.189916746654773,32.361951265698124,9.281823945501014,55.44207858589523,46.160254640394214,10.570368922855467,5.380549205995135,15.539643898272198,10.159094692277062,9.14520777038498,3.9686277147699727,14.440622682306861,10.471994967536888
W02000182,4.598529640017668,8.833023693688231,2.4640902279539887,15.201957159422474,12.737866931468485,8.355742688246465,4.344037556547526,12.361551862839423,8.017514306291897,8.303223395527452,4.160839821932669,11.763857790887426,7.603017968954758
W02000183,4.7475224752236755,8.087475395319352,4.169110654616118,12.005840136022586,7.8367294814064685,8.179276296728812,5.366296056938069,11.172158314385518,5.805862257447449,8.324428729223104,5.160554529879619,11.416012260094663,6.255457730215044
W02000184,5.559325601262493,7.401643175614719,4.873235253225097,9.930051098004341,5.056815844779244,7.746699955545847,5.434343522638317,10.225826841313484,4.7914833186751675,7.845400981283833,5.5731759721352265,9.941724294098577,4.368548321963351
W02000185,9.03969919114028,14.064005036789457,3.086048800088548,25.041961273490365,21.955912473401817,10.258814205376932,4.832304114336573,15.246952572250697,10.414648457914124,10.715187109620391,5.788406149367412,15.61429862689802,9.825892477530608
W02000186,4.8568753007228915,20.732089884338695,-6.284607700091083,47.74878746876847,54.033395168859556,8.657343893407301,3.453056855936163,13.928740387074672,10.47568353113851,8.807095636224894,3.3216561231996202,13.644397370310255,10.322741247110635
W02000188,5.40753345800646,8.088322253890611,2.988884338190121,13.187760169591101,10.19887583140098,8.116489567078755,4.709879438162179,11.71312729035538,7.003247852193201,7.714921812147665,3.5302397133356553,11.291973505700694,7.761733792365039
W02000189,6.031555569835369,6.678886717872038,2.22838285701103,11.129390578733044,8.901007721722014,7.147274607562789,3.5774037311043845,10.749500702326722,7.172096971222338,7.5164965160543344,4.34300720513971,10.66507534856547,6.32206814342576
W02000191,6.835396416751269,7.537306975711035,1.847179979052119,13.227433972369951,11.380253993317833,7.653738883685978,3.7555253553008043,11.668581764715103,7.913056409414299,7.682769343024307,3.5591672379668253,11.13018412179392,7.571016883827095
W02000192,5.64204868,8.64233133124552,-0.6149613869794717,17.89962404947051,18.514585436449984,7.63680975927166,3.0767184654568283,12.443352266903327,9.366633801446499,7.469770805218988,1.9140346724740986,12.605537491798083,10.691502819323984
W02000193,7.169971068023256,9.26136405582516,4.090202388856949,14.432525722793372,10.342323333936424,8.362562021493659,4.646628770775635,12.360391070754991,7.713762299979356,8.447410316889119,4.7180407713637464,12.01741592573679,7.299375154373044
W02000194,7.279023187847499,10.320620511414372,2.0855520026256684,18.555689020203076,16.470137017577407,8.622167507422164,3.81122513825259,13.908397145576709,10.097172007324119,9.283413097224921,5.01651729502464,12.797597783046937,7.7810804880222975
W02000195,8.286644401639345,9.86288663234542,1.1256509785834794,18.60012228610736,17.47447130752388,8.693467179986204,3.563566907194314,13.214265895783715,9.6506989885894,9.72030823352921,5.545798138317234,14.966601951212386,9.420803812895151
W02000196,7.108780130952381,9.219275475627272,5.6787599558181965,12.759790995436347,7.081031039618151,8.90717619934959,6.198075366404926,12.071928974080583,5.873853607675657,9.235977645076186,6.411782855370069,12.81353809744816,6.4017552420780905
W02000197,11.157848509499136,15.61818533467359,8.210716673112309,23.025653996234873,14.814937323122564,11.241222909959625,6.8895407780865385,16.520506054959476,9.630965276872939,11.554423062803764,7.241837472406151,15.704451691173997,8.462614218767847
W02000198,8.045311904712404,7.727262846204332,2.5223733204263388,12.932152371982326,10.409779051555986,7.860095359106729,3.9407281797281204,11.51237642974903,7.57164825002091,8.449381028770237,4.91885717836929,12.90682664183626,7.987969463466969
W02000200,10.699820325757575,8.460485952031775,3.9996483042061195,12.92132359985743,8.921675295651312,8.642690444867243,4.768157645572353,12.633895123397538,7.865737477825185,9.132551273252645,5.756429880488632,12.129959302376518,6.373529421887886
W02000201,11.61373014781402,8.73853894056804,4.200061010694786,13.277016870441294,9.076955859746509,9.131017970675556,5.3670173851672756,12.02583305695656,6.658815671789285,9.650399302514668,6.429072904265597,13.00352612597174,6.574453221706143
W02000202,8.450682280696576,17.34411066173484,4.092042588026523,30.59617873544316,26.504136147416638,10.614866498975022,5.717296626202506,15.903273553571637,10.185976927369131,10.806532201178946,6.382676665786731,15.12772664748887,8.74504998170214
W02000204,8.497231951749734,12.16088346432931,6.539361651084622,17.782405277573996,11.243043626489374,10.530906841745505,6.541517405804711,14.484798761762088,7.943281355957376,10.881362388403229,7.2579529613269536,14.696461168670805,7.438508207343851
W02000205,7.394808051587301,13.910334752675842,2.16474112548738,25.655928379864307,23.491187254376925,10.295376290726422,5.25013132075559,15.187778694396037,9.937647373640448,9.35120489980799,4.647905173731907,14.577293472627272,9.929388298895365
W02000206,7.010919718805971,14.248875955039027,-6.020892904708846,34.5186448147869,40.53953771949575,8.463860717330835,3.105799632470367,14.093413730479398,10.98761409800903,9.800205873303419,4.269906918177373,15.41855049162718,11.148643573449807
W02000207,7.858038614697802,7.920333694319711,1.9916112278065308,13.849056160832891,11.857444933026361,8.551127365903252,4.081541393782503,12.514407176025847,8.432865782243343,9.801137153357729,5.984125523722363,13.55573250630967,7.571606982587308
W02000208,7.850518905457464,30.248808109523814,13.176543415851064,47.321072803196564,34.1445293873455,11.608277339000498,6.387717146668738,16.987939472510163,10.600222325841425,9.403848999714258,3.293082478920706,14.328499718763274,11.035417239842568
W02000210,6.606855773634763,14.537985840855091,7.377923521783368,21.698048159926813,14.320124638143445,11.233698431885728,7.337870383492506,15.460200364543507,8.122329981051001,11.85640391852458,7.163913407710246,16.040786844304336,8.876873436594089
W02000211,6.634745905392841,7.874325606660624,3.767841806045002,11.980809407276245,8.212967601231243,8.461603726282632,5.866895160334157,11.551844258157177,5.6849490978230195,8.860050816052441,5.293907485269701,12.154975858674028,6.861068373404327
W02000212,7.740921667863555,11.655076734354815,-2.257114211844341,25.567267680553968,27.824381892398307,9.556180014676329,4.7579007195649385,14.447222877557754,9.689322157992816,10.680464894661085,6.420419091627298,15.063683702638892,8.643264611011595
W02000213,7.681323158266129,17.314061557699254,8.363327896421469,26.264795218977042,17.901467322555575,11.696027661445244,6.463677483694973,16.620979876002206,10.157302392307233,12.721840985112017,8.10741094309109,16.846392681334436,8.738981738243346
W02000214,6.13812176532567,36.44526088737174,1.763944507262778,71.1265772674807,69.36263276021792,9.00263187821697,3.3501050153688645,14.8582373720379,11.508132356669035,12.384540728016297,6.677266112407186,18.31796335180593,11.640697239398744
W02000215,6.328432221077654,16.9851990034233,8.45956420524797,25.51083380159863,17.051269596350657,11.296985457747514,6.837226267501729,16.507267001305735,9.670040733804006,12.920213072924335,8.295739688735999,18.201099766429994,9.905360077693995
W02000216,6.411638220038816,16.546224461408734,5.317145250032027,27.77530367278544,22.458158422753414,11.04751261365675,6.102942904516953,16.244104603024116,10.141161698507162,11.647832213462092,6.708626103137923,15.89629637187085,9.187670268732926
W02000217,7.977578937070938,10.407715871262115,7.703918413095114,13.111513329429116,5.407594916334001,10.123765758801532,7.530838566311004,12.794285788841908,5.263447222530904,10.610748310836321,8.320276142974954,12.601650835497082,4.281374692522128
W02000218,8.778152745856353,6.347889657326775,2.929065210540805,9.766714104112744,6.837648893571939,7.254780553226515,4.054612093310105,10.271104735369489,6.216492642059384,7.443196652172767,4.630007415418811,10.019842470904061,5.38983505548525
W02000219,8.238983830524344,4.532602712250638,2.362744219314448,6.702461205186827,4.3397169858723785,5.142686670887768,3.0410355406530076,7.412164663871209,4.371129123218202,5.339446512338575,3.191605908196289,7.308480348341403,4.116874440145114
W02000220,8.841162870860927,14.716468538339836,4.643652598192997,24.789284478486675,20.145631880293678,10.815292865612005,6.064192812648825,15.94145466394199,9.877261851293165,11.74524686244722,7.0761168918476685,16.39722039907243,9.321103507224763
W02000221,8.659345496365969,7.447348197365991,2.948969845438307,11.945726549293674,8.996756703855368,8.278952461173994,4.261556609909043,11.591208020089077,7.329651410180034,8.765598165185656,5.321736243272894,12.178395487399294,6.8566592441264005
W02000222,8.544631866834171,11.755008168876747,4.345291625791648,19.164724711961846,14.819433086170196,10.022401511982364,5.639968316177416,15.398918914884586,9.75895059870717,11.275744678331645,7.404714982756401,15.181012430801093,7.7762974480446925
W02000223,7.35402820879121,25.58394805458324,7.9217409073348115,43.24615520183167,35.32441429449686,11.055621189353852,5.642168466339983,16.801790070022193,11.15962160368221,11.793256676989714,6.4636602775552685,16.785991048729954,10.322330771174686
W02000224,7.337884268367347,13.55171276877766,-2.271800182161188,29.37522571971651,31.647025901877697,9.683461039424138,4.3834112018101035,15.600454753201717,11.217043551391614,11.085061704017376,5.656379882498814,15.61775550588403,9.961375623385216
W02000225,7.753554270667727,15.118294618307992,5.6204554877717445,24.61613374884424,18.9956782610725,11.11186321864494,6.5450269484256385,15.853205945865863,9.308178997440224,12.203507999894459,7.658149629663802,17.368189018705163,9.710039389041361
W02000226,7.92853952882292,22.465753414387994,8.288085306627973,36.64342152214802,28.355336215520044,11.565459213143747,5.504390473823682,17.167286552286818,11.662896078463135,11.971010730546645,7.7905213499199535,15.950030988338828,8.159509638418875
W02000227,8.421541571896956,47.6192776806164,-20.565348388398313,115.8039037496311,136.36925213802942,9.55602859586877,3.9688327796561467,15.365883490976497,11.39705071132035,12.500468652588722,6.562343100765196,18.167295604368533,11.604952503603338
W02000228,8.079781475931231,16.03982259034895,6.500011720170116,25.579633460527788,19.079621740357673,10.625159687521405,6.441516882899391,15.742479276425804,9.300962393526413,11.851097654782704,7.155543398061953,16.419133578584276,9.263590180522323
W02000229,6.855584852908277,18.176014957790972,-1.6422353895205717,37.994265305102516,39.63650069462309,9.343123512683539,4.0113752274901415,14.798419200213539,10.787043972723398,11.374362265077286,5.6694070527439315,16.53218782886928,10.862780776125348
W02000230,8.645722277891156,10.623105759728714,5.012610932836149,16.23360058662128,11.220989653785129,9.961135713964993,5.752965897517717,14.366191510410797,8.61322561289308,11.049341566016649,6.9111295515144455,15.092322911684406,8.18119336016996
W02000231,6.1601341327336545,12.010113673183808,2.801729897986224,21.21849744838139,18.416767550395168,9.4822359861573,4.688707240647888,14.492114521501373,9.803407280853484,10.377950688689408,5.8563921467131905,14.801666569253058,8.945274422539867
W02000232,7.484877188519813,10.207893644793213,2.4092767505672548,18.00651053901917,15.597233788451916,9.34568768666704,4.46654876388946,13.531960854897601,9.065412091008142,10.513241306185604,6.236064296337509,14.754561252443114,8.518496956105604
W02000233,6.6638906034582135,1,1,1,0,8.522906410502246,2.9536695181275103,14.249996089148546,11.296326571021035,10.541326604023066,5.537112421261503,16.229754285867287,10.692641864605784
W02000234,8.130974898167006,8.308003536725842,5.300597170582924,11.31540990286876,6.0148127322858365,8.34738772164886,5.919801731179963,10.848136387534952,4.928334656354989,8.861312134145503,5.768386438655086,11.475941694944234,5.707555256289148
W02000235,10.241663392449082,20.110502612835923,16.75664404609775,23.464361179574095,6.7077171334763435,17.068986999823096,14.338870162403957,20.14001420868573,5.801144046281774,17.734850151404867,14.870197784176327,20.64542979849865,5.775232014322324
W02000236,9.434674797839506,16.31609347450087,8.516234527635822,24.115952421365918,15.599717893730096,11.460338744276429,7.712910919297124,15.663203761049298,7.950292841752174,13.806868239756563,8.403250139288005,18.259640056981002,9.856389917692997
W02000237,11.607728889489954,5.130093489276885,2.000564071727665,8.259622906826106,6.2590588350984415,5.982799633578401,3.2956011809126,8.72169036135445,5.426089180441849,6.398478202950566,3.6444340328487286,9.054067941606553,5.409633908757824
W02000238,10.069105106489184,10.535450686494844,6.3105330061957545,14.760368366793934,8.449835360598179,9.676766300264418,6.456376105977209,13.176671917375346,6.720295811398137,9.696986207242068,6.5314142165227835,13.346383214479744,6.81496899795696
W02000239,9.216340852616279,4.093688052627683,0.8401317671591042,7.347244338096262,6.507112570937158,5.208845484661341,2.5048984082210293,8.174062587058348,5.669164178837319,5.656172544311659,2.8570487950749115,8.295089483967605,5.438040688892693
W02000240,5.100927083617021,7.347593897604795,3.5979324053173807,11.097255389892208,7.499322984574827,7.7237922568371165,4.776656244115818,10.89360996004182,6.116953715926002,7.615200401162898,4.312175091017181,10.336715944950978,6.024540853933797
W02000241,6.076107928742803,8.446948641623354,4.446266385826672,12.447630897420037,8.001364511593366,7.9575451634418375,4.575723949630913,11.567980175010801,6.992256225379888,7.8664082224808904,4.58558937553032,11.15006670855455,6.5644773330242305
W02000242,6.129271639452055,7.579802612525712,3.546165372772487,11.613439852278937,8.06727447950645,7.977986372105329,5.065487463202967,11.314766731094478,6.249279267891511,7.784068123491207,4.681261521957717,10.809909375508383,6.128647853550666
W02000243,5.756394885016026,18.26626263776377,3.1490857782834887,33.383439497244055,30.234353718960566,9.99336749613529,5.366005834165676,14.979050881129897,9.61304504696422,10.160694065116662,5.453988787469435,15.80498537098763,10.350996583518196
W02000244,6.763048200317605,7.36374232868403,1.7868649826737606,12.940619674694299,11.153754692020538,7.809738844828315,3.8851978528396547,11.97595560304562,8.090757750205965,8.284782322202307,4.837199984267752,12.063833166726452,7.2266331824587
W02000245,5.969209966566652,9.952134057356416,3.045912298054886,16.858355816657944,13.812443518603057,9.29005789670897,4.999795869580634,14.343179092315726,9.343383222735092,9.32041202373216,4.912248523077793,12.737111110140594,7.8248625870628015
W02000246,7.088316139902676,14.473169282986683,7.203504851449992,21.742833714523375,14.539328863073383,11.198020389705063,6.600374749844505,16.005558670659795,9.40518392081529,11.095397775035206,5.9460632761999275,15.438201581399461,9.492138305199534
W02000247,10.364055016627079,5.89955510255676,2.937978554100975,8.861131651012546,5.92315309691157,6.584790135562459,4.065137022721059,9.072866815262401,5.007729792541342,6.628791868437777,4.194997812308497,9.273067484557476,5.078069672248979
W02000248,5.762174825698888,7.316550429367645,5.002041692526348,9.631059166208942,4.629017473682595,7.3302034930206315,5.072857822992393,9.633724458252074,4.56086663525968,7.5047930572650525,5.482692729763375,9.577233250374292,4.0945405206109164
W02000249,6.167100573098172,11.862463301515106,2.4172889913716737,21.30763761165854,18.890348620286865,8.915886599551996,4.6023695846593,13.706372479190156,9.104002894530856,9.299195168536098,5.044202350039846,14.444382369511931,9.400180019472085
W02000250,9.042456435434929,5.191458097004426,0.6783241835241318,9.70459201048472,9.026267826960588,6.817055588755587,3.488773856303478,10.181493752311813,6.6927198960083345,6.99435542264755,3.3539707100486282,10.187835920727057,6.833865210678429
W02000251,6.852644330582865,9.159597463389053,5.269710205749974,13.049484721028133,7.7797745152781586,8.773265096856598,5.549616948012792,12.106571525122671,6.556954577109879,8.613973252076754,5.756451281834433,11.309039223137413,5.5525879413029795
