domain_id,cov_pop_density,cov_share_work_home,cov_share_hh_withcar,cov_share_detached,cov_share_higher_managerial
W02000219,-0.1909056754932351,-0.9886272261217768,-0.660091214079348,-0.9051153587371464,-0.7453283670935429
W02000220,-0.6642034164715015,-1.2800018781575053,-0.21601673903126917,-0.8155020849075059,-0.8846188690007395
W02000221,-0.6432345292129708,-1.1703505944412398,-0.3519128285668237,-0.9727744796924614,-1.152967583971254
W02000222,-0.6117050401390055,-0.8680221389679347,0.12622638955354398,0.19013940020578834,-0.2884966973311994
W02000223,-0.5546879447604823,-0.23571985983014276,0.19843567957152117,-0.23912351469429027,-0.19251400693595241
W02000224,-0.45030045758484244,-0.6710929502411744,0.08102499173908745,-0.39968292322658294,-0.5331879814667279
W02000225,-0.34850234873894836,-0.8490793219617233,-0.08459139011178497,-0.6563320245011862,-0.8213952517290297
W02000226,-0.5575311837107917,-0.18697201165539182,0.7416773769724844,-0.06278655704874402,0.17786920895098718
W02000227,-0.543061128338682,-0.948503635164669,-0.17091939511536466,-0.4075797525099884,-0.6043914283663286
W02000228,0.05051577466248866,0.2968301512709621,1.1155699892532964,0.5611048715496852,0.5650140995264702
W02000229,0.6966925982443806,-0.9314626114331773,0.11516419048637212,-1.0851161519560009,-0.6898459827722927
W02000230,-0.6644065049679522,0.700174878030112,1.2776539022659834,0.9713659478887442,1.105550712569395
W02000231,1.0060471504628505,-0.2267045042074162,-1.283302568972124,-0.9277528414424351,-0.5018480029585553
W02000232,-0.39907138435516304,0.4795970192433058,0.994234187820367,0.6655276796631817,0.594669032379636
W02000233,1.4895500883877626,-0.24090178781792937,0.053000318456538645,0.06250631691717524,-0.23799322170861917
W02000234,1.167553277265239,0.768314293016926,0.8944455470826767,0.8106704337515093,1.0781096071294067
W02000235,-0.1056085069839573,0.5610859986908843,0.272337393610872,0.5988205518196092,1.1119405850466906
W02000236,-0.2181703061417364,0.1301425062274939,0.1098151202086513,0.1759642707805654,0.1716405988881425
W02000237,-0.724673016289686,2.188064840902832,1.4560786362863842,2.0363025379289255,2.9472080500941362
W02000238,-0.6922296289816928,2.325152509358699,1.066873187166182,1.6173371407674075,2.9230344755923063
W02000239,-0.7319842021619097,2.183354815329534,1.4504303759670998,1.698443783985301,2.6557936573017478
W02000240,0.5610294826153387,1.0085421940712336,0.34011858961733293,-0.8142452902919662,0.9145027842055065
W02000241,1.5528629271562564,2.496202576332497,0.03664596883990497,-1.1899293474690156,2.7380495065736246
W02000242,-0.557023462469665,1.582735805574259,0.729799491117643,-0.024431078736158653,1.4405717071176545
W02000243,1.0477818364834615,-0.8002509429276257,-0.7306164870071943,-0.8217615514779556,-0.744671358072762
W02000244,-0.2686885696338384,1.5875291267273972,0.7757247675033622,0.820715825657381,1.8824451132550886
W02000245,0.6544501909826429,-0.026086156995169165,0.03938384712458973,-0.15961871605292202,-0.38431944594847445
W02000246,-0.15714221295831263,1.0413402124085434,1.191008855096737,0.9149753413650785,0.5272630159417084
W02000247,-0.5907869250045875,0.6657838105723468,0.6135910648911894,0.36551114526241957,0.5557064263437631
W02000248,2.648169960638786,-0.23142001826069872,-0.9617160945780496,-1.335791463400243,-0.7860209400066551
W02000249,2.1598944430472833,0.16355778629371318,-0.6905224057942231,-1.2353390404882527,-0.25761555038025635
W02000250,-0.5828664736430116,0.7414474858672478,0.9490498938293009,0.45285868765197823,0.24376974297353068
